815. She sings her favorite karaoke songs to ( ) stress.	relieve	[動] ～を和らげる （受動で）安心する
816. I didn't know that the word ( ) from Greek.	derives	[動] 由来する ～を引き出す、～を推論する
817. She ( ) to be praised for trying her best in the competition.	deserves	[動] ～に値する
818. Christine stood on the hilltop and ( ) into the distance.	peered	[動] じっと見る
819. The AI computer ( ) the world's best chess player.	defeated	[動] ～を任す ～を失敗させる
820. The city plans to ( ) the library into an art gallery.	convert	[動] ～を変える ～改宗させる、～を交換する
821. Prince William ( ) Catherine Middleton at Westminster Abbey.	wed	[動] ～と結婚する ～を結婚させる
822. Walt Disney ( ) many people with his attractive stories.	delighted	[動] ～を喜ばせる 大いに喜ぶ
823. Sales of new cars helped ( ) the nation's economy.	boost	[動] ～を押し上げる ～を増加させる
824. This submarine can ( ) very high pressure.	endure	[動] ～に耐える 持ちこたえる
825. The number of players on both sides should ( ) with the other.	correspond	[動] 一致する 相当する、文通する
826. The country wants to ( ) greater control on immigration.	impose	[動] ～を課す ～を押し付ける
827. During the economic crisis, the government ( ) some companies from bankruptcy.	rescued	[動] ～を救う
828. The two countries found ways to ( ) the political conflict.	resolve	[動] ～を解決する ～決意する、～を議決する
829. Many parents want to ( ) their children at day care centers.	register	[動] ～を記録する、登録する 登録する
830. Sarah ( ) my conversation with Jill.	interrupted	[動] ～を中断させる 邪魔をする
831. The dentist got ( ) of the pain in my tooth.	rid	[動] ～から取り除く、除去する
832. The new law ( ) smoking in all restaurants.	prohibits	[動] ～を禁止する
833. The committee is ( ) of six experts in different fields.	composed	[動] ～を構成する ～を創作する、～を鎮静する
834. A coworker had ( ) her instructions and made a mistake.	misunderstood	[動] 誤解する
835. The student was ( ) for his poor behavior.	punished	[動] ～を罰する ～に損傷を与える
836. The long heavy rain completely ( ) our holiday.	ruined	[動] ～をだめにする ～を破滅させる、破滅する
837. Every country has the right to ( ) itself against a military attack.	defend	[動] ～を防御する ～を弁護する
838. Freedom of expression will lead people to ( ) diversity.	embrace	[動] ～を受け入れる 抱擁する、～を包含する
839. The man ( ) the car's engine to make it go faster.	modified	[動] ～を修正する ～を緩和する
840. His excellent performance in the exams ( ) him for a scholarship.	qualified	[動] ～に資格を与える 資格がある
841. His ( ) for skateboarding is such that he practices it every day.	passion	[名] 情熱 熱中、激怒
842. Her ( ) for the job made up for her lack of experience.	enthusiasm	[名] 情熱、熱意
843. The discussions are currently entering a new ( ).	phase	[名] 段階、局面 側面
844. Young Japanese today are used to Western ( ) of thought.	modes	[名] 方式 気分、形態、流行
845. Good diet is important for lengthening our life ( ).	span	[名] 期間 範囲
846. Newton's theory of ( ) was greatly influenced by Kepler's ideas.	gravity	[名] 重力、引力 重量、重大さ
847. The telecommunications satellite went into ( ) around the earth.	orbit	[名] 軌道 （活力・勢力などの）範囲
848. Scientists are planning to capture an ( ) orbiting around Mars.	asteroid	[名] 小惑星 ヒトデ
849. His speech mentioned the ( ) of the problem.	core	[名] 核心 芯
850. They say that music is good for the ( ).	soul	[名] 精神 魂、霊魂、生気
851. She happened to cut a ( ) in her finger while cooking.	nerve	[名] 神経 神経過敏、度胸
852. The area of ( ) spread all over the patient's body.	infection	[名] 感染、感染症
853. She goes to the shopping ( ) almost every weekend.	mall	[名] モール、ショッピングセンター
854. He drives to discount stores to buy cheap ( ).	groceries	[名] 食料雑貨 食料雑貨店
855. He is an American and is new to the British sense of ( ).	humor	[名] ユーモア 気分、機嫌、気質
856. Pigeons know by ( ) how to return to their places of birth.	instinct	[名] 本能 勘、直感、衝動
857. The company's workers all expressed ( ) in their president.	faith	[名] 信頼 信仰心
858. The key to success lies in the ( ) of not giving up hope.	courage	[名] 勇気
859. Students need a clear ( ) to study.	incentive	[名] 動機 報奨金
860. There is not much ( ) that the world economy will improve this year.	prospect	[名] 見込み 未来への展望、有望な人
861. Tradition is often an ( ) to development.	obstacle	[名] 障害
862. In Prague, you can see various styles of ( ).	architecture	[名] 建築 建築様式、構造
863. Water moves through the ( ) and leaves of the plants.	stems	[名] 草木の茎、幹
864. Some people think that freedom may be an ( ).	illusion	[名] 錯覚、思い違い 幻想
865. It is necessary to deal with ( ) against women.	discrimination	[名] 差別 区別
866. ( ) is a negative feeling towards oneself.	Shame	[名] 恥 残念なこと
867. A ( ) can destroy crops and damage the livelihoods of farmers.	drought	[名] 干ばつ 慢性的な不足
868. Cooking can bring out the natural ( ) of vegetables.	flavor	[名] 風味 特色
869. A large ( ) of the United States population reads e-books.	portion	[名] 部分 １人前、割り当て
870. The ( ) for this dish is not easy to prepare at home.	recipe	[名] 調理法、レシピ 手順、秘訣
871. Many people thought of sugar as a ( ) in the 1800s.	luxury	[名] 贅沢 豪華な
872. The man used wood ( ) to build a fire.	chips	[名] 小片、破片 欠けた場所、集積回路
873. Some experts say ancient Egyptian sports were ( ) that honored the dead.	rituals	[名] 儀式 習慣的行為
874. I gave up smoking for the ( ) of my health.	sake	[名] ～のために、～の目的で
875. We are going to visit all the seven ( ) in Kyushu.	prefectures	[名] 日本の県 フランスなどの県
876. The town ( ) decided to cut down the roadside trees.	council	[名] 地方議会 評議会、公の会議
877. The university ( ) has chosen to move into a new building.	administration	[名] 管理 行政、政府
878. Under the new elementary school ( ), students must study English.	curriculum	[名] 教育課程、カリキュラム
879. Nothing is more ( ) than life.	precious	[形] 貴重な 高価な
880. The professor was ( ) enough to extend the deadline for the paper.	generous	[形] 寛大な 気前の良い
881. His ( ) remark caused us a lot of trouble.	casual	[形] 何気ない 形式ばらない
882. She feels ( ) about her future.	optimistic	[形] 楽観的な
883. The ( ) skin on his face is caused by many years of working outdoors.	rough	[形] 粗い 大まかな、乱暴な
884. An ( ) experience may be caused by your actions.	unpleasant	[形] 不愉快な 不親切な、無礼な
885. ( ) ice may disappear in the future due to global warming.	Arctic	[形] 北極の
886. Having a long life is the ( ) goal for many people.	ultimate	[形] 究極の
887. She is learning sign language to communicate with ( ) people.	deaf	[形] 耳が聞こえない
888. This bag is made from ( ) leather.	genuine	[形] 本物の 偽りのない
889. More ( ) laborers may be needed in Japan in the future.	manual	[形] 手を使う 手の、手動式の
890. Our flight to Sydney has been delayed due to ( ) problems.	mechanical	[形] 機械の 機械的な
891. They can talk to their children via e-mail and ( ) messaging.	instant	[形] 即時の、すぐの 即時の
892. It isn't always easy to decide how to spend your ( ) time.	spare	[形] 余分の、予備の
893. The ( ) system uses a variety of white blood cells to fight disease.	immune	[形] 免疫を持つ ～を免れた
894. Polar bears are perfectly adapted to live in their ( ) environment.	harsh	[形] 厳しい 不快な
895. ( ) and individual thinking are influenced by language.	Collective	[形] 集団の、共同の
896. Some people believe that global warming is ( ).	inevitable	[形] 避けられない
897. The poetry she read had a ( ) impact on her life.	profound	[形] 重大な 深い、難解な
898. Our economy is recovering at a ( ) pace.	steady	[形] 着実な、一定の 安定した
899. The child was regarded as ( ) for his age.	mature	[形] 成熟した 熟した
900. Other people would do ( ) in this kind of situation.	likewise	[副] 同様に
901. The police ( ) the criminals running from the bank.	chased	[動] 追跡する 追求する
902. The customer is ( ) the company for the mistake in the order.	suing	[動] ～を告訴する 訴訟を起こす
903. Deep in thought, he continued to ( ) at the ocean.	gaze	[動] じっと見る
